"Date","LA Name","DAQI"
2021-01-10,"Dundee City",2
2021-01-10,"East Ayrshire",1
2021-01-10,"East Dunbartonshire",1
2021-01-10,"East Lothian",1
2021-01-10,"East Renfrewshire",1
2021-01-10,"Edinburgh, City of",3
2021-01-10,"Falkirk",1
2021-01-10,"Fife",1
2021-01-10,"Glasgow City",2
2021-01-10,"Highland",3
2021-01-10,"Inverclyde",1
2021-01-10,"Midlothian",3
2021-01-10,"North Ayrshire",1
2021-01-10,"North Lanarkshire",1
2021-01-10,"Perth and Kinross",1
2021-01-10,"Renfrewshire",2
2021-01-10,"Scottish Borders",2
2021-01-10,"Shetland Islands",3
2021-01-10,"South Ayrshire",1
2021-01-10,"South Lanarkshire",1
2021-01-10,"Stirling",1
2021-01-10,"West Dunbartonshire",1
2021-01-10,"West Lothian",2
2021-01-11,"Aberdeen City",2
2021-01-11,"Clackmannanshire",1
2021-01-11,"Dumfries and Galloway",3
2021-01-11,"Dundee City",2
2021-01-11,"East Ayrshire",1
2021-01-11,"East Dunbartonshire",1
2021-01-11,"East Lothian",1
2021-01-11,"East Renfrewshire",1
2021-01-11,"Edinburgh, City of",3
2021-01-11,"Falkirk",1
2021-01-11,"Fife",1
2021-01-11,"Glasgow City",3
2021-01-11,"Highland",3
2021-01-11,"Inverclyde",1
2021-01-11,"Midlothian",3
2021-01-11,"North Ayrshire",1
2021-01-11,"North Lanarkshire",1
2021-01-11,"Perth and Kinross",1
2021-01-11,"Renfrewshire",1
2021-01-11,"Scottish Borders",2
2021-01-11,"Shetland Islands",3
2021-01-11,"South Ayrshire",1
2021-01-11,"South Lanarkshire",3
2021-01-11,"Stirling",1
2021-01-11,"West Dunbartonshire",1
2021-01-11,"West Lothian",1
2021-01-12,"Aberdeen City",3
2021-01-12,"Clackmannanshire",2
2021-01-12,"Dumfries and Galloway",3
2021-01-12,"Dundee City",3
2021-01-12,"East Ayrshire",2
2021-01-12,"East Dunbartonshire",2
2021-01-12,"East Lothian",1
2021-01-12,"East Renfrewshire",1
2021-01-12,"Edinburgh, City of",2
2021-01-12,"Falkirk",2
2021-01-12,"Fife",2
2021-01-12,"Glasgow City",2
2021-01-12,"Highland",3
2021-01-12,"Inverclyde",2
2021-01-12,"Midlothian",3
2021-01-12,"North Ayrshire",1
2021-01-12,"North Lanarkshire",2
2021-01-12,"Perth and Kinross",2
2021-01-12,"Renfrewshire",2
2021-01-12,"Scottish Borders",2
2021-01-12,"Shetland Islands",3
2021-01-12,"South Ayrshire",1
2021-01-12,"South Lanarkshire",3
2021-01-12,"Stirling",2
2021-01-12,"West Dunbartonshire",2
2021-01-12,"West Lothian",2
2021-01-13,"Aberdeen City",2
2021-01-13,"Clackmannanshire",1
2021-01-13,"Dumfries and Galloway",2
2021-01-13,"Dundee City",2
2021-01-13,"East Ayrshire",2
2021-01-13,"East Dunbartonshire",2
2021-01-13,"East Lothian",1
2021-01-13,"East Renfrewshire",1
2021-01-13,"Edinburgh, City of",2
2021-01-13,"Falkirk",2
2021-01-13,"Fife",2
2021-01-13,"Glasgow City",2
2021-01-13,"Highland",3
2021-01-13,"Inverclyde",2
2021-01-13,"Midlothian",2
2021-01-13,"North Ayrshire",1
2021-01-13,"North Lanarkshire",2
2021-01-13,"Perth and Kinross",2
2021-01-13,"Renfrewshire",2
2021-01-13,"Scottish Borders",1
2021-01-13,"Shetland Islands",3
2021-01-13,"South Ayrshire",1
2021-01-13,"South Lanarkshire",3
2021-01-13,"Stirling",2
2021-01-13,"West Dunbartonshire",1
2021-01-13,"West Lothian",2
2021-01-14,"Aberdeen City",2
2021-01-14,"Clackmannanshire",2
2021-01-14,"Dumfries and Galloway",2
2021-01-14,"Dundee City",2
2021-01-14,"East Ayrshire",2
2021-01-14,"East Dunbartonshire",2
2021-01-14,"East Lothian",1
2021-01-14,"East Renfrewshire",2
2021-01-14,"Edinburgh, City of",2
2021-01-14,"Falkirk",2
2021-01-14,"Fife",2
2021-01-14,"Glasgow City",2
2021-01-14,"Highland",3
2021-01-14,"Inverclyde",2
2021-01-14,"Midlothian",2
2021-01-14,"North Ayrshire",1
2021-01-14,"North Lanarkshire",2
2021-01-14,"Perth and Kinross",2
2021-01-14,"Renfrewshire",2
2021-01-14,"Scottish Borders",1
2021-01-14,"Shetland Islands",3
2021-01-14,"South Ayrshire",1
2021-01-14,"South Lanarkshire",2
2021-01-14,"Stirling",1
2021-01-14,"West Dunbartonshire",1
2021-01-14,"West Lothian",2
2021-01-15,"Aberdeen City",2
2021-01-15,"Clackmannanshire",2
2021-01-15,"Dumfries and Galloway",2
2021-01-15,"Dundee City",2
2021-01-15,"East Ayrshire",1
2021-01-15,"East Dunbartonshire",2
2021-01-15,"East Lothian",1
2021-01-15,"East Renfrewshire",1
2021-01-15,"Edinburgh, City of",2
2021-01-15,"Falkirk",2
2021-01-15,"Fife",2
2021-01-15,"Glasgow City",2
2021-01-15,"Highland",3
2021-01-15,"Inverclyde",2
2021-01-15,"Midlothian",2
2021-01-15,"North Ayrshire",1
2021-01-15,"North Lanarkshire",2
2021-01-15,"Perth and Kinross",2
2021-01-15,"Renfrewshire",2
2021-01-15,"Scottish Borders",1
2021-01-15,"Shetland Islands",3
2021-01-15,"South Ayrshire",1
2021-01-15,"South Lanarkshire",2
2021-01-15,"Stirling",2
2021-01-15,"West Dunbartonshire",1
2021-01-15,"West Lothian",3
2021-01-16,"Aberdeen City",2
2021-01-16,"Clackmannanshire",1
2021-01-16,"Dumfries and Galloway",3
2021-01-16,"Dundee City",2
2021-01-16,"East Ayrshire",1
2021-01-16,"East Dunbartonshire",1
2021-01-16,"East Lothian",1
2021-01-16,"East Renfrewshire",1
2021-01-16,"Edinburgh, City of",2
2021-01-16,"Falkirk",1
2021-01-16,"Fife",1
2021-01-16,"Glasgow City",2
2021-01-16,"Highland",3
2021-01-16,"Inverclyde",1
2021-01-16,"Midlothian",3
2021-01-16,"North Ayrshire",1
2021-01-16,"North Lanarkshire",1
2021-01-16,"Perth and Kinross",1
2021-01-16,"Renfrewshire",1
2021-01-16,"Scottish Borders",2
2021-01-16,"Shetland Islands",3
2021-01-16,"South Ayrshire",1
2021-01-16,"South Lanarkshire",1
2021-01-16,"Stirling",1
2021-01-16,"West Dunbartonshire",1
2021-01-16,"West Lothian",1
2021-01-17,"Aberdeen City",3
2021-01-17,"Clackmannanshire",1
2021-01-17,"Dumfries and Galloway",2
2021-01-17,"Dundee City",1
2021-01-17,"East Ayrshire",1
2021-01-17,"East Dunbartonshire",1
2021-01-17,"East Lothian",1
2021-01-17,"East Renfrewshire",1
2021-01-17,"Edinburgh, City of",3
2021-01-17,"Falkirk",1
2021-01-17,"Fife",1
2021-01-17,"Glasgow City",2
2021-01-17,"Highland",3
2021-01-17,"Inverclyde",1
2021-01-17,"Midlothian",3
2021-01-17,"North Ayrshire",1
2021-01-17,"North Lanarkshire",1
2021-01-17,"Perth and Kinross",1
2021-01-17,"Renfrewshire",1
2021-01-17,"Scottish Borders",2
2021-01-17,"Shetland Islands",3
2021-01-17,"South Ayrshire",1
2021-01-17,"South Lanarkshire",1
2021-01-17,"Stirling",1
2021-01-17,"West Dunbartonshire",1
2021-01-17,"West Lothian",1
2021-01-18,"Aberdeen City",2
2021-01-18,"Clackmannanshire",1
2021-01-18,"Dumfries and Galloway",2
2021-01-18,"Dundee City",2
2021-01-18,"East Ayrshire",1
2021-01-18,"East Dunbartonshire",1
2021-01-18,"East Lothian",1
2021-01-18,"East Renfrewshire",1
2021-01-18,"Edinburgh, City of",3
2021-01-18,"Falkirk",1
2021-01-18,"Fife",1
2021-01-18,"Glasgow City",3
2021-01-18,"Highland",3
2021-01-18,"Inverclyde",1
2021-01-18,"Midlothian",3
2021-01-18,"North Ayrshire",1
2021-01-18,"North Lanarkshire",1
2021-01-18,"Perth and Kinross",1
2021-01-18,"Renfrewshire",1
2021-01-18,"Scottish Borders",2
2021-01-18,"Shetland Islands",3
2021-01-18,"South Ayrshire",1
2021-01-18,"South Lanarkshire",1
2021-01-18,"Stirling",1
2021-01-18,"West Dunbartonshire",1
2021-01-18,"West Lothian",2
2021-01-19,"Aberdeen City",2
2021-01-19,"Clackmannanshire",1
2021-01-19,"Dumfries and Galloway",2
2021-01-19,"Dundee City",2
2021-01-19,"East Ayrshire",2
2021-01-19,"East Dunbartonshire",2
2021-01-19,"East Lothian",1
2021-01-19,"East Renfrewshire",1
2021-01-19,"Edinburgh, City of",2
2021-01-19,"Falkirk",2
2021-01-19,"Fife",2
2021-01-19,"Glasgow City",2
2021-01-19,"Highland",3
2021-01-19,"Inverclyde",2
2021-01-19,"Midlothian",2
2021-01-19,"North Ayrshire",1
2021-01-19,"North Lanarkshire",2
2021-01-19,"Perth and Kinross",1
2021-01-19,"Renfrewshire",3
2021-01-19,"Scottish Borders",2
2021-01-19,"Shetland Islands",3
2021-01-19,"South Ayrshire",1
2021-01-19,"South Lanarkshire",3
2021-01-19,"Stirling",1
2021-01-19,"West Dunbartonshire",1
2021-01-19,"West Lothian",2
2021-01-20,"Aberdeen City",2
2021-01-20,"Clackmannanshire",1
2021-01-20,"Dumfries and Galloway",2
2021-01-20,"Dundee City",2
2021-01-20,"East Ayrshire",1
2021-01-20,"East Dunbartonshire",2
2021-01-20,"East Lothian",2
2021-01-20,"East Renfrewshire",1
2021-01-20,"Edinburgh, City of",2
2021-01-20,"Falkirk",2
2021-01-20,"Fife",2
2021-01-20,"Glasgow City",2
2021-01-20,"Highland",3
2021-01-20,"Inverclyde",2
2021-01-20,"Midlothian",3
2021-01-20,"North Ayrshire",1
2021-01-20,"North Lanarkshire",2
2021-01-20,"Perth and Kinross",2
2021-01-20,"Renfrewshire",1
2021-01-20,"Scottish Borders",1
2021-01-20,"Shetland Islands",3
2021-01-20,"South Ayrshire",1
2021-01-20,"South Lanarkshire",2
2021-01-20,"Stirling",1
2021-01-20,"West Dunbartonshire",1
2021-01-20,"West Lothian",2
2021-01-21,"Aberdeen City",2
2021-01-21,"Clackmannanshire",1
2021-01-21,"Dumfries and Galloway",2
2021-01-21,"Dundee City",2
2021-01-21,"East Ayrshire",1
2021-01-21,"East Dunbartonshire",1
2021-01-21,"East Lothian",1
2021-01-21,"East Renfrewshire",1
2021-01-21,"Edinburgh, City of",2
2021-01-21,"Falkirk",1
2021-01-21,"Fife",1
2021-01-21,"Glasgow City",2
2021-01-21,"Highland",3
2021-01-21,"Inverclyde",1
2021-01-21,"Midlothian",2
2021-01-21,"North Ayrshire",1
2021-01-21,"North Lanarkshire",1
2021-01-21,"Perth and Kinross",1
2021-01-21,"Renfrewshire",1
2021-01-21,"Scottish Borders",2
2021-01-21,"Shetland Islands",3
2021-01-21,"South Ayrshire",1
2021-01-21,"South Lanarkshire",1
2021-01-21,"Stirling",1
2021-01-21,"West Dunbartonshire",1
2021-01-21,"West Lothian",1
2021-01-22,"Aberdeen City",2
2021-01-22,"Clackmannanshire",1
2021-01-22,"Dumfries and Galloway",2
2021-01-22,"Dundee City",2
2021-01-22,"East Ayrshire",2
2021-01-22,"East Dunbartonshire",2
2021-01-22,"East Lothian",1
2021-01-22,"East Renfrewshire",1
2021-01-22,"Edinburgh, City of",2
2021-01-22,"Falkirk",1
2021-01-22,"Fife",1
2021-01-22,"Glasgow City",2
2021-01-22,"Highland",3
2021-01-22,"Inverclyde",2
2021-01-22,"Midlothian",3
2021-01-22,"North Ayrshire",1
2021-01-22,"North Lanarkshire",2
2021-01-22,"Perth and Kinross",2
2021-01-22,"Renfrewshire",2
2021-01-22,"Scottish Borders",2
2021-01-22,"Shetland Islands",3
2021-01-22,"South Ayrshire",1
2021-01-22,"South Lanarkshire",2
2021-01-22,"Stirling",1
2021-01-22,"West Dunbartonshire",2
2021-01-22,"West Lothian",1
2021-01-23,"Aberdeen City",2
2021-01-23,"Clackmannanshire",1
2021-01-23,"Dumfries and Galloway",2
2021-01-23,"Dundee City",3
2021-01-23,"East Ayrshire",2
2021-01-23,"East Dunbartonshire",2
2021-01-23,"East Lothian",1
2021-01-23,"East Renfrewshire",1
2021-01-23,"Edinburgh, City of",2
2021-01-23,"Falkirk",2
2021-01-23,"Fife",2
2021-01-23,"Glasgow City",2
2021-01-23,"Highland",3
2021-01-23,"Inverclyde",2
2021-01-23,"Midlothian",3
2021-01-23,"North Ayrshire",2
2021-01-23,"North Lanarkshire",2
2021-01-23,"Perth and Kinross",2
2021-01-23,"Renfrewshire",2
2021-01-23,"Scottish Borders",2
2021-01-23,"Shetland Islands",3
2021-01-23,"South Ayrshire",1
2021-01-23,"South Lanarkshire",2
2021-01-23,"Stirling",2
2021-01-23,"West Dunbartonshire",2
2021-01-23,"West Lothian",1
2021-01-24,"Aberdeen City",2
2021-01-24,"Clackmannanshire",1
2021-01-24,"Dumfries and Galloway",2
2021-01-24,"Dundee City",2
2021-01-24,"East Ayrshire",2
2021-01-24,"East Dunbartonshire",2
2021-01-24,"East Lothian",1
2021-01-24,"East Renfrewshire",1
2021-01-24,"Edinburgh, City of",2
2021-01-24,"Falkirk",2
2021-01-24,"Fife",2
2021-01-24,"Glasgow City",2
2021-01-24,"Highland",3
2021-01-24,"Inverclyde",2
2021-01-24,"Midlothian",3
2021-01-24,"North Ayrshire",2
2021-01-24,"North Lanarkshire",2
2021-01-24,"Perth and Kinross",2
2021-01-24,"Renfrewshire",2
2021-01-24,"Scottish Borders",2
2021-01-24,"Shetland Islands",3
2021-01-24,"South Ayrshire",1
2021-01-24,"South Lanarkshire",3
2021-01-24,"Stirling",2
2021-01-24,"West Dunbartonshire",2
2021-01-24,"West Lothian",1
2021-01-25,"Aberdeen City",2
2021-01-25,"Clackmannanshire",2
2021-01-25,"Dumfries and Galloway",3
2021-01-25,"Dundee City",2
2021-01-25,"East Ayrshire",2
2021-01-25,"East Dunbartonshire",2
2021-01-25,"East Lothian",1
2021-01-25,"East Renfrewshire",1
2021-01-25,"Edinburgh, City of",2
2021-01-25,"Falkirk",2
2021-01-25,"Fife",2
2021-01-25,"Glasgow City",2
2021-01-25,"Highland",3
2021-01-25,"Inverclyde",2
2021-01-25,"Midlothian",3
2021-01-25,"North Ayrshire",1
2021-01-25,"North Lanarkshire",2
2021-01-25,"Perth and Kinross",2
2021-01-25,"Renfrewshire",2
2021-01-25,"Scottish Borders",3
2021-01-25,"Shetland Islands",3
2021-01-25,"South Ayrshire",1
2021-01-25,"South Lanarkshire",3
2021-01-25,"Stirling",2
2021-01-25,"West Dunbartonshire",2
2021-01-25,"West Lothian",1
2021-01-26,"Aberdeen City",2
2021-01-26,"Clackmannanshire",1
2021-01-26,"Dumfries and Galloway",2
2021-01-26,"Dundee City",2
2021-01-26,"East Ayrshire",2
2021-01-26,"East Dunbartonshire",2
2021-01-26,"East Lothian",1
2021-01-26,"East Renfrewshire",1
2021-01-26,"Edinburgh, City of",2
2021-01-26,"Falkirk",2
2021-01-26,"Fife",2
2021-01-26,"Glasgow City",2
2021-01-26,"Highland",3
2021-01-26,"Inverclyde",2
2021-01-26,"Midlothian",2
2021-01-26,"North Ayrshire",1
2021-01-26,"North Lanarkshire",2
2021-01-26,"Perth and Kinross",2
2021-01-26,"Renfrewshire",2
2021-01-26,"Scottish Borders",2
2021-01-26,"Shetland Islands",3
2021-01-26,"South Ayrshire",1
2021-01-26,"South Lanarkshire",2
2021-01-26,"Stirling",1
2021-01-26,"West Dunbartonshire",1
2021-01-26,"West Lothian",2
2021-01-27,"Aberdeen City",2
2021-01-27,"Clackmannanshire",1
2021-01-27,"Dumfries and Galloway",2
2021-01-27,"Dundee City",2
2021-01-27,"East Ayrshire",1
2021-01-27,"East Dunbartonshire",1
2021-01-27,"East Lothian",1
2021-01-27,"East Renfrewshire",1
2021-01-27,"Edinburgh, City of",2
2021-01-27,"Falkirk",2
2021-01-27,"Fife",2
2021-01-27,"Glasgow City",2
2021-01-27,"Highland",3
2021-01-27,"Inverclyde",2
2021-01-27,"Midlothian",2
2021-01-27,"North Ayrshire",2
2021-01-27,"North Lanarkshire",2
2021-01-27,"Perth and Kinross",2
2021-01-27,"Renfrewshire",2
2021-01-27,"Scottish Borders",2
2021-01-27,"Shetland Islands",3
2021-01-27,"South Ayrshire",1
2021-01-27,"South Lanarkshire",2
2021-01-27,"Stirling",1
2021-01-27,"West Dunbartonshire",1
2021-01-27,"West Lothian",2
2021-01-28,"Aberdeen City",3
2021-01-28,"Clackmannanshire",1
2021-01-28,"Dumfries and Galloway",2
2021-01-28,"Dundee City",2
2021-01-28,"East Ayrshire",1
2021-01-28,"East Dunbartonshire",1
2021-01-28,"East Lothian",1
2021-01-28,"East Renfrewshire",1
2021-01-28,"Edinburgh, City of",3
2021-01-28,"Falkirk",2
2021-01-28,"Fife",2
2021-01-28,"Glasgow City",2
2021-01-28,"Highland",3
2021-01-28,"Inverclyde",1
2021-01-28,"Midlothian",3
2021-01-28,"North Ayrshire",1
2021-01-28,"North Lanarkshire",1
2021-01-28,"Perth and Kinross",1
2021-01-28,"Renfrewshire",2
2021-01-28,"Scottish Borders",2
2021-01-28,"Shetland Islands",3
2021-01-28,"South Ayrshire",1
2021-01-28,"South Lanarkshire",2
2021-01-28,"Stirling",1
2021-01-28,"West Dunbartonshire",1
2021-01-28,"West Lothian",2
2021-01-29,"Aberdeen City",3
2021-01-29,"Clackmannanshire",1
2021-01-29,"Dumfries and Galloway",2
2021-01-29,"Dundee City",1
2021-01-29,"East Ayrshire",2
2021-01-29,"East Dunbartonshire",2
2021-01-29,"East Lothian",1
2021-01-29,"East Renfrewshire",1
2021-01-29,"Edinburgh, City of",2
2021-01-29,"Falkirk",2
2021-01-29,"Fife",1
2021-01-29,"Glasgow City",2
2021-01-29,"Highland",3
2021-01-29,"Inverclyde",2
2021-01-29,"Midlothian",3
2021-01-29,"North Ayrshire",1
2021-01-29,"North Lanarkshire",1
2021-01-29,"Perth and Kinross",1
2021-01-29,"Renfrewshire",1
2021-01-29,"Scottish Borders",2
2021-01-29,"Shetland Islands",3
2021-01-29,"South Ayrshire",1
2021-01-29,"South Lanarkshire",2
2021-01-29,"Stirling",1
2021-01-29,"West Dunbartonshire",1
2021-01-29,"West Lothian",1
2021-01-30,"Aberdeen City",2
2021-01-30,"Clackmannanshire",1
2021-01-30,"Dumfries and Galloway",2
2021-01-30,"Dundee City",1
2021-01-30,"East Ayrshire",1
2021-01-30,"East Dunbartonshire",1
2021-01-30,"East Lothian",1
2021-01-30,"East Renfrewshire",1
2021-01-30,"Edinburgh, City of",3
2021-01-30,"Falkirk",2
2021-01-30,"Fife",2
2021-01-30,"Glasgow City",2
2021-01-30,"Highland",3
2021-01-30,"Inverclyde",1
2021-01-30,"Midlothian",3
2021-01-30,"North Ayrshire",1
2021-01-30,"North Lanarkshire",1
2021-01-30,"Perth and Kinross",2
2021-01-30,"Renfrewshire",1
2021-01-30,"Scottish Borders",2
2021-01-30,"Shetland Islands",3
2021-01-30,"South Ayrshire",1
2021-01-30,"South Lanarkshire",2
2021-01-30,"Stirling",2
2021-01-30,"West Dunbartonshire",1
2021-01-30,"West Lothian",1
2021-01-31,"Aberdeen City",2
2021-01-31,"Clackmannanshire",1
2021-01-31,"Dumfries and Galloway",2
2021-01-31,"Dundee City",2
2021-01-31,"East Ayrshire",1
2021-01-31,"East Dunbartonshire",1
2021-01-31,"East Lothian",1
2021-01-31,"East Renfrewshire",1
2021-01-31,"Edinburgh, City of",2
2021-01-31,"Falkirk",2
2021-01-31,"Fife",2
2021-01-31,"Glasgow City",2
2021-01-31,"Highland",3
2021-01-31,"Inverclyde",1
2021-01-31,"Midlothian",2
2021-01-31,"North Ayrshire",1
2021-01-31,"North Lanarkshire",1
2021-01-31,"Perth and Kinross",2
2021-01-31,"Renfrewshire",2
2021-01-31,"Scottish Borders",2
2021-01-31,"Shetland Islands",3
2021-01-31,"South Ayrshire",1
2021-01-31,"South Lanarkshire",2
2021-01-31,"Stirling",1
2021-01-31,"West Dunbartonshire",1
2021-01-31,"West Lothian",1
2021-02-01,"Aberdeen City",2
2021-02-01,"Clackmannanshire",1
2021-02-01,"Dumfries and Galloway",2
2021-02-01,"Dundee City",2
2021-02-01,"East Ayrshire",1
2021-02-01,"East Dunbartonshire",2
2021-02-01,"East Lothian",2
2021-02-01,"East Renfrewshire",1
2021-02-01,"Edinburgh, City of",2
2021-02-01,"Falkirk",2
2021-02-01,"Fife",2
2021-02-01,"Glasgow City",2
2021-02-01,"Highland",3
2021-02-01,"Inverclyde",2
2021-02-01,"Midlothian",3
2021-02-01,"North Ayrshire",1
2021-02-01,"North Lanarkshire",1
2021-02-01,"Perth and Kinross",2
2021-02-01,"Renfrewshire",2
2021-02-01,"Scottish Borders",2
2021-02-01,"Shetland Islands",3
2021-02-01,"South Ayrshire",1
2021-02-01,"South Lanarkshire",2
2021-02-01,"Stirling",1
2021-02-01,"West Dunbartonshire",2
2021-02-01,"West Lothian",1
2021-02-02,"Aberdeen City",3
2021-02-02,"Clackmannanshire",1
2021-02-02,"Dumfries and Galloway",3
2021-02-02,"Dundee City",2
2021-02-02,"East Ayrshire",1
2021-02-02,"East Dunbartonshire",1
2021-02-02,"East Lothian",1
2021-02-02,"East Renfrewshire",1
2021-02-02,"Edinburgh, City of",3
2021-02-02,"Falkirk",1
2021-02-02,"Fife",1
2021-02-02,"Glasgow City",2
2021-02-02,"Highland",3
2021-02-02,"Inverclyde",1
2021-02-02,"Midlothian",3
2021-02-02,"North Ayrshire",1
2021-02-02,"North Lanarkshire",1
2021-02-02,"Perth and Kinross",1
2021-02-02,"Renfrewshire",1
2021-02-02,"Scottish Borders",3
2021-02-02,"Shetland Islands",1
2021-02-02,"South Ayrshire",1
2021-02-02,"South Lanarkshire",1
2021-02-02,"Stirling",1
2021-02-02,"West Dunbartonshire",1
2021-02-02,"West Lothian",1
2021-02-03,"Aberdeen City",3
2021-02-03,"Clackmannanshire",1
2021-02-03,"Dumfries and Galloway",2
2021-02-03,"Dundee City",2
2021-02-03,"East Ayrshire",1
2021-02-03,"East Dunbartonshire",1
2021-02-03,"East Lothian",1
2021-02-03,"East Renfrewshire",1
2021-02-03,"Edinburgh, City of",3
2021-02-03,"Falkirk",1
2021-02-03,"Fife",1
2021-02-03,"Glasgow City",2
2021-02-03,"Highland",3
2021-02-03,"Inverclyde",1
2021-02-03,"Midlothian",3
2021-02-03,"North Ayrshire",1
2021-02-03,"North Lanarkshire",1
2021-02-03,"Perth and Kinross",1
2021-02-03,"Renfrewshire",1
2021-02-03,"Scottish Borders",2
2021-02-03,"Shetland Islands",1
2021-02-03,"South Ayrshire",1
2021-02-03,"South Lanarkshire",1
2021-02-03,"Stirling",1
2021-02-03,"West Dunbartonshire",1
2021-02-03,"West Lothian",1
2021-02-04,"Aberdeen City",2
2021-02-04,"Clackmannanshire",1
2021-02-04,"Dumfries and Galloway",2
2021-02-04,"Dundee City",2
2021-02-04,"East Ayrshire",1
2021-02-04,"East Dunbartonshire",1
2021-02-04,"East Lothian",1
2021-02-04,"East Renfrewshire",1
2021-02-04,"Edinburgh, City of",3
2021-02-04,"Falkirk",1
2021-02-04,"Fife",1
2021-02-04,"Glasgow City",2
2021-02-04,"Highland",3
2021-02-04,"Inverclyde",1
2021-02-04,"Midlothian",3
2021-02-04,"North Ayrshire",1
2021-02-04,"North Lanarkshire",1
2021-02-04,"Perth and Kinross",1
2021-02-04,"Renfrewshire",1
2021-02-04,"Scottish Borders",2
2021-02-04,"Shetland Islands",1
2021-02-04,"South Ayrshire",1
2021-02-04,"South Lanarkshire",1
2021-02-04,"Stirling",1
2021-02-04,"West Dunbartonshire",1
2021-02-04,"West Lothian",1
2021-02-05,"Aberdeen City",2
2021-02-05,"Clackmannanshire",1
2021-02-05,"Dumfries and Galloway",2
2021-02-05,"Dundee City",1
2021-02-05,"East Ayrshire",1
2021-02-05,"East Dunbartonshire",1
2021-02-05,"East Lothian",1
2021-02-05,"East Renfrewshire",1
2021-02-05,"Edinburgh, City of",2
2021-02-05,"Falkirk",1
2021-02-05,"Fife",1
2021-02-05,"Glasgow City",2
2021-02-05,"Highland",3
2021-02-05,"Inverclyde",1
2021-02-05,"Midlothian",2
2021-02-05,"North Ayrshire",1
2021-02-05,"North Lanarkshire",1
2021-02-05,"Perth and Kinross",1
2021-02-05,"Renfrewshire",1
2021-02-05,"Scottish Borders",2
2021-02-05,"Shetland Islands",1
2021-02-05,"South Ayrshire",1
2021-02-05,"South Lanarkshire",1
2021-02-05,"Stirling",1
2021-02-05,"West Dunbartonshire",1
2021-02-05,"West Lothian",1
2021-02-06,"Aberdeen City",3
2021-02-06,"Clackmannanshire",1
2021-02-06,"Dumfries and Galloway",2
2021-02-06,"Dundee City",2
2021-02-06,"East Ayrshire",1
2021-02-06,"East Dunbartonshire",1
2021-02-06,"East Lothian",1
2021-02-06,"East Renfrewshire",1
2021-02-06,"Edinburgh, City of",3
2021-02-06,"Falkirk",1
2021-02-06,"Fife",1
2021-02-06,"Glasgow City",2
2021-02-06,"Highland",3
2021-02-06,"Inverclyde",1
2021-02-06,"Midlothian",3
2021-02-06,"North Ayrshire",1
2021-02-06,"North Lanarkshire",1
2021-02-06,"Perth and Kinross",1
2021-02-06,"Renfrewshire",1
2021-02-06,"Scottish Borders",2
2021-02-06,"Shetland Islands",1
2021-02-06,"South Ayrshire",1
2021-02-06,"South Lanarkshire",1
2021-02-06,"Stirling",1
2021-02-06,"West Dunbartonshire",1
2021-02-06,"West Lothian",1
2021-02-07,"Aberdeen City",3
2021-02-07,"Clackmannanshire",1
2021-02-07,"Dumfries and Galloway",3
2021-02-07,"Dundee City",1
2021-02-07,"East Ayrshire",1
2021-02-07,"East Dunbartonshire",1
